participant_id,AET1,AET2,AET3,AET4,CLA1,CLA2,CLA3,CLA4,ALU1,ALU2,ALU3,ALU4,RDG1,RDG2,RDG3,RDG4,WHC1,WHC2,WHC3,WHC4,CEJ1,CEJ2,CEJ3,CEJ4,AISE1,AISE2,AISE3,AISE4,PEC1,PEC2,PEC3,PEC4,PI1,PI2,PI3,PI4,SD1,SD2,SD3,SD4,AET,CLA,ALU,RDG,WHC,CEJ,AI_Readiness_Total,ai_self_efficacy,prompt_engineering_confidence,political_interest,social_desirability,general_cognitive_ability,prior_coding_experience_years,programming_self_efficacy,coding_knowledge_test,coding_accuracy,debugging_score,code_quality_rating,coding_efficiency,coding_performance_task
282,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.5,4.75,3.3333333333333335,5.0,4.25,4.25,4.347222222222222,3.75,3.5,4.5,3.75,-0.2660712327370778,8.9,-0.5610806790726489,0.46023743063474604,1.107921901305522,1.310902651136204,2.611106370505332,0.6129029793480731,1.339504426388742
283,2.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0,2.5,2.75,3.0,3.0,2.75,4.0,3.0,2.0,3.25,2.75,3.0,-1.0116423310319496,0.5,-0.7729219264308236,0.6525392235360356,-0.1990362199995152,-0.42182657172906457,-0.5191957454414132,-0.06298802255662887,-0.3593024275772437
284,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,3.0,1.5,1.5,2.0,1.25,2.25,2.0,1.75,2.75,1.5,4.0,3.0,-1.0432672450752278,7.4,-3.07492857091802,1.2086243133924626,-0.50328646344785,-0.4002796745874913,-0.2413501659610271,-1.327674550553118,-0.41248023894427127
285,2.0,4.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,1.0,2.75,4.5,3.75,4.0,1.25,3.0,3.2083333333333335,2.0,4.0,3.0,1.75,-0.8566982843030372,4.4,2.2608723936215505,-0.2813353724750191,0.6504220715808023,1.3258101348434979,-0.45518125001200566,1.0145825661086076,1.0173577616330887
286,4.0,4.0,4.0,4.0,,5.0,3.0,2.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,3.3333333333333335,4.25,2.5,2.0,2.75,3.1388888888888893,2.75,1.75,3.0,3.75,-0.30856540712406016,2.9,-1.0207914869991228,-0.372785257322029,-1.4331409078928192,-0.05266459985502781,-0.11579638399853985,-0.06444330158795755,-0.48742712108389663
287,5.0,3.0,2.0,2.0,4.0,2.0,,3.0,5.0,3.0,3.0,,,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,,1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.6666666666666665,2.3333333333333335,2.5,3.5,3.0,2.0,1.3333333333333333,2.25,2.25,-0.08518619021333791,3.8,1.1035200716944191,-0.9575131439637428,-0.03371726384224453,-0.08842992245507458,0.346221352296993,-0.6651604588643117,-0.3879516786858236
288,4.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,1.25,1.5,1.5,1.3333333333333333,1.5,1.6805555555555556,2.3333333333333335,1.5,1.75,3.25,-1.2990737252985156,1.0,0.008145175797242827,-1.9988903666627857,-1.7077731941827774,-0.9789976962812849,-1.643035766454552,-2.316337962044548,-1.497801158877849
289,2.0,1.0,2.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,3.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,2.25,4.5,1.75,3.25,3.75,4.5,3.3333333333333335,3.25,4.25,3.0,4.5,-0.5434692085302484,1.9,-1.6332502168471776,1.1874035509610816,0.06683643290628635,0.3931724231147375,0.9856434956696539,-0.2898412524434913,-0.42594662985466036
290,5.0,,5.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,5.0,3.0,5.0,4.0,,3.0,3.0,5.0,4.0,,4.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,,5.0,4.0,5.0,4.0,4.333333333333333,3.25,2.75,4.25,3.6666666666666665,4.333333333333333,3.763888888888889,4.0,3.5,2.0,4.5,-0.6402226509195855,4.9,0.7838633107213984,1.1624620905019605,1.4247192694853215,1.0005284527351401,0.4853943891996281,0.791699133354274,1.2259412087862231
291,2.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,2.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,,4.0,3.0,4.0,5.0,2.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,2.5,4.0,3.25,3.5,1.5,4.25,3.1666666666666665,4.333333333333333,4.0,3.5,3.75,1.2850320331316074,1.4,0.5739346960081755,1.7945358705372856,0.3024962974863688,1.1202260451658868,1.3656441316603514,1.3825742575229363,1.1515397017293743
292,5.0,4.0,,5.0,4.0,4.0,,4.0,1.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,2.0,1.0,,5.0,,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.666666666666667,4.0,1.5,3.75,1.3333333333333333,5.0,3.375,4.5,4.25,1.5,2.5,0.10136518204555538,6.6,-0.5021124425273451,1.6481775245282846,,1.7478464872651955,0.5355802555846619,0.015429838410899427,1.3817647761726175
293,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.25,2.75,3.0,1.75,2.75,2.75,2.0,2.5,1.75,3.5,0.15925884074006066,1.5,0.580449521132117,-0.029762130751908547,,0.3687409375599097,-0.14176355676881783,0.8183909836245864,0.29495832362860147
294,5.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,4.5,2.75,4.0,4.25,3.25,2.25,3.5,2.0,2.25,1.25,3.25,0.034614478573790505,1.0,-0.6558505658441216,-0.05445918463748503,-0.528282503468,0.06860107212205514,-0.055576609479555096,-1.8634310693159368,-0.38198676292762046
295,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,1.25,1.5,3.5,2.3333333333333335,2.0,2.25,2.138888888888889,1.5,1.5,3.75,2.25,0.3476258745414945,2.1,-0.3230225728301584,-0.681479127974376,0.051329785787310074,-0.11345951651535147,-0.20166779139473062,-0.4754156203403072,-0.7605495101111795
296,3.0,2.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,,3.0,4.0,2.0,3.0,5.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,3.75,3.75,2.5,2.5,4.5,4.25,3.5416666666666665,3.6666666666666665,3.5,3.25,1.0,0.9692370153506227,11.4,0.4555304860549303,1.7787216900020448,1.9808635619283799,0.9757100328310229,1.7184606515778789,1.1449268033474844,1.5763819528605727
297,5.0,4.0,2.0,5.0,2.0,2.0,5.0,3.0,5.0,,5.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,4.666666666666667,3.5,2.75,3.0,3.486111111111111,3.75,3.75,4.75,3.0,1.405086390745505,3.0,1.7088618458524991,1.2665429048641972,0.2776461801908115,1.5101094998241806,0.1139272607357187,0.9654369578544548,0.6900685406209057
298,4.0,3.0,5.0,3.0,,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,1.0,3.0,4.0,4.0,,3.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,,3.75,2.3333333333333335,2.25,1.5,1.75,1.3333333333333333,2.152777777777778,2.5,3.6666666666666665,2.0,2.0,1.0748834784216523,0.7,0.7167410841062333,-0.23522443946975222,-0.20953317900370708,-0.3347230736230707,-0.690855776162524,-1.2310153769243142,-0.49702376176750235
299,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,1.0,2.0,4.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,5.0,2.0,3.0,2.0,4.0,3.0,2.0,1.3333333333333333,1.25,3.75,2.25,4.25,3.0,2.638888888888889,1.25,2.25,3.75,2.75,0.2660148297978976,1.3,-0.39224946414589984,0.49634645295015967,0.7858407979029,0.34716202127098694,-0.3766476112076232,0.6516822175608233,0.628650804645561
300,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,,1.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,,3.0,3.0,2.0,1.0,5.0,5.0,5.0,5.0,3.25,2.75,4.0,3.25,2.25,1.6666666666666667,2.861111111111111,2.0,3.3333333333333335,2.25,5.0,-0.456755226977179,7.1,-1.2771234341148414,1.2637554562098143,0.18363310828528362,,-0.10241643915969895,0.5669150387995325,-0.09262027360875394
301,1.0,1.0,2.0,1.0,3.0,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.25,2.6666666666666665,3.5,3.0,4.5,3.25,3.0277777777777772,2.75,2.5,1.3333333333333333,2.5,-0.638602537339299,0.9,-1.7626179420571673,-0.9163840795412649,-1.6168350574563874,-0.5523230636543562,-0.4943230216934502,-0.717537420226494,-1.2056156200449926
302,1.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,,5.0,3.0,2.0,5.0,2.0,2.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.5,2.25,4.25,2.3333333333333335,3.75,3.0,2.8472222222222228,2.75,2.6666666666666665,4.75,1.0,0.1288613972934825,5.7,-0.7801272914511302,1.0468841159845288,,0.3863149756168552,1.5742830753734642,0.8851495245878144,1.379529377082161
303,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,1.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4.75,4.25,4.5,1.75,4.75,4.5,4.083333333333333,3.25,4.75,4.75,4.25,-0.6774348451390267,4.5,0.36301203941289584,0.36902374407021393,0.6001247342081312,-0.0067222265890916205,1.4109226429973634,,0.8742012769638366
304,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,1.0,,1.5,1.75,1.0,2.0,2.25,2.3333333333333335,1.8055555555555556,1.5,1.75,4.25,2.3333333333333335,0.08979646206034006,3.3,-1.1132585789206786,0.23581239498361173,-0.9097821303733973,-0.8260227145074104,-0.5374710467603614,0.30195353062064034,-0.8054826479194797
305,4.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.5,4.0,3.25,4.25,2.5,2.75,3.375,4.75,2.75,4.5,4.75,0.39255628197117465,5.0,1.5348186620197939,-0.6100344377765524,0.8207049432058839,0.8213492932577574,1.9713246470773798,0.856050269658048,1.3311123560831606
306,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,1.0,2.0,2.0,3.0,1.0,1.75,1.75,4.25,3.5,1.5,2.2916666666666665,3.5,2.0,3.75,2.0,-0.5897480165007267,2.2,-0.284583167626277,-0.6628780549631913,-0.5175829519831859,-1.9569512046340463,-0.4356053497852717,-1.7836175220361394,-1.2427895063914354
307,5.0,1.0,1.0,1.0,,3.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,3.6666666666666665,4.75,3.75,3.75,1.5,3.2361111111111107,2.5,2.25,3.25,1.75,0.027285933722151778,4.4,-0.5290447290103294,0.49791165283429906,-0.3376164411308995,0.2635803799617988,0.8272519742751474,0.06965450092611096,-0.06289745629152543
308,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,5.0,3.25,2.5,2.75,1.75,2.0,4.0,2.7083333333333335,1.5,2.75,1.75,3.75,-1.859471737550344,5.4,-1.1080559822218443,-0.7333544770524567,-0.4586268110340052,-1.3970668875099646,-0.5292464845037989,-1.3916850499335462,-1.7093609025918017
309,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,,3.0,3.0,4.0,,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,3.0,5.0,4.25,3.3333333333333335,5.0,4.5,3.0,4.180555555555556,4.0,4.5,4.0,3.0,0.15596709402227824,5.5,-0.14498395268628878,1.6054219585634566,1.5813424938121121,0.4385278295659796,1.4925964491554085,0.41289140262470253,1.3915277257118481
310,3.0,5.0,5.0,5.0,,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,,3.0,4.0,2.0,,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,1.0,4.5,4.0,3.75,3.3333333333333335,3.0,2.25,3.4722222222222228,2.0,1.0,3.5,2.25,0.05147957446776211,8.6,0.6129718257787221,0.2444761594173103,0.4616495654666916,-0.36034985355467947,0.5439548567274008,0.5862637203137087,0.7242946197280098
311,3.0,2.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,,4.0,3.0,4.0,3.0,3.0,,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,3.25,2.25,3.6666666666666665,3.25,3.0,2.5,2.9861111111111107,1.75,4.0,2.75,5.0,0.5231890451588462,6.8,0.7133914482868163,0.3843470154046377,-0.8907874537525567,-0.2220618290880776,-0.23189846880847753,-0.3038999380666563,-0.5691416616925615
312,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.5,1.75,2.25,3.25,2.0,1.0,1.9583333333333333,1.0,1.25,2.75,1.25,-1.1465859111443073,1.3,-1.1707936120970157,-1.3198415290237016,-1.4481530871875028,-1.8411708438766985,-0.32602803142149744,-0.379952617160965,-1.1590845564526124
313,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,,1.0,3.0,3.0,1.0,1.0,,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.75,2.25,3.0,2.0,2.0,2.1666666666666665,2.3333333333333335,1.3333333333333333,2.75,1.75,,3.5,-0.8293086282609102,0.31063060119337976,-1.9486303151066184,0.005450191879387722,-0.8537880234967474,-0.2957071367221419,-0.44593995502153494
314,4.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,5.0,3.0,3.0,2.0,,1.0,1.0,,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.25,2.5,1.25,5.0,1.75,1.75,2.5833333333333335,3.75,1.3333333333333333,4.333333333333333,2.75,-2.187210570113952,1.9,-0.734869566231762,-1.3824069656537912,-1.2669913490883298,-1.140263281474767,-1.8200707087824173,-1.7903753751114433,-1.8621549911427817
315,3.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,2.0,3.0,,5.0,1.0,2.0,3.0,,5.0,4.0,4.0,2.0,2.0,1.0,,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,3.25,3.0,3.3333333333333335,2.0,3.75,1.6666666666666667,2.8333333333333335,2.25,1.5,1.25,4.25,1.119845823263284,1.9,-1.3108267302066083,-0.13514116677589505,0.06023720451236214,-0.6103256752749384,-0.05450779071432402,0.378483823557365,0.1526620594405607
316,3.0,3.0,,3.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,,5.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.25,3.3333333333333335,3.0,2.5972222222222223,2.75,2.5,4.0,3.0,-0.27276981552504753,2.5,0.07004566145369533,0.7226783894193807,-0.28172543793781724,-0.556909078573489,,-0.775223154285216,-0.10618004613148202
317,3.0,4.0,4.0,5.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,2.75,3.75,2.5,2.5,2.5,3.0,1.25,3.75,2.0,2.0,,2.9,0.1666765559914404,0.6070071612844846,0.40523711134011065,0.6498440100324658,-1.5843741341288125,0.1272116052879384,0.06342980485309399
318,4.0,3.0,3.0,5.0,3.0,3.0,,2.0,4.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,3.75,2.6666666666666665,3.5,3.0,3.5,1.75,3.0277777777777772,1.25,1.5,2.5,1.75,-0.49184010550040486,1.4,0.6880135603189542,-0.10482728760780818,-0.12689582480593464,-1.3733865460198529,-1.3021493653321583,-0.4375937830905192,-0.9734516445167578
319,4.0,3.0,3.0,4.0,2.0,5.0,5.0,2.0,,2.0,4.0,2.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,3.5,3.5,2.6666666666666665,3.5,3.25,2.75,3.194444444444444,2.25,3.25,2.25,4.5,-0.15675864180665072,2.0,0.8711443242162795,-0.8652061602388782,-0.14479337350628177,0.6648272709178425,0.8897425284654809,-0.09381093681532054,0.17322948759983983
320,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,4.0,1.0,3.0,3.0,3.0,1.5,1.75,2.25,2.0,1.5,1.5,1.75,1.75,2.5,3.0,2.5,1.0921920925611048,2.0,-0.41033191339742076,-1.7080318434362463,-1.022619151059195,-0.5802323653952043,-1.3449199382877768,-0.6547202823773101,-1.1883135270913519
321,4.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.75,4.0,3.5,4.0,3.0,3.75,3.6666666666666665,4.75,3.0,2.75,3.0,0.5779011698308444,1.8,-0.9119941899994451,0.5822240938214297,0.21359221572820128,-0.05025397809841918,0.29546336910713306,1.0924754828287477,0.12334910286364689
322,3.0,2.0,2.0,4.0,5.0,5.0,,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,,4.0,5.0,5.0,5.0,3.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,3.0,2.75,5.0,4.25,4.333333333333333,4.75,2.75,3.972222222222222,2.75,3.25,3.0,3.0,-0.1462531105665328,5.0,0.42798884027341816,1.5995207143184758,0.5867357246113846,0.9929471423562681,1.3999007668713024,1.425469146310091,1.5344806890535356
323,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.25,1.0,1.5,1.5,2.5,2.25,2.0,1.25,3.0,2.25,1.75,-0.9753638726798834,4.9,-0.9600558650793457,-1.3095662832351318,-2.944498598588484,-1.0983799203642537,-1.0616586481603252,-1.2288868851858508,-1.9339240767844827
324,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,,2.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,3.5,5.0,4.75,4.5,4.75,4.5,4.5,4.0,5.0,2.75,2.25,1.1242003512428977,0.9,1.1861003420223302,2.6360308511578303,2.608087770841315,1.570896039753704,2.6045446015414684,-0.27871386975748164,2.273237984741716
325,4.0,2.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,5.0,2.0,3.0,2.0,2.0,4.0,2.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,,4.0,4.0,5.0,,,4.0,3.0,2.0,2.0,2.0,4.0,2.5,3.75,2.75,2.25,3.0,3.0,2.875,2.75,4.333333333333333,3.5,2.5,-0.47622775954742946,4.2,-0.2552650541325447,0.30115262417546,-0.553999259939377,,,-0.06697361100359493,-0.21963804053474048
326,5.0,5.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,4.75,3.0,2.75,2.75,4.0,3.5,3.4583333333333335,2.75,3.5,4.0,4.25,0.776795912498496,2.9,-0.15314905269669282,1.1456623919956022,0.1440458685154513,0.6826966826136731,1.0611984162713188,-0.0058119509669242436,0.9188985358638713
327,2.0,,3.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,,1.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,5.0,1.0,4.0,4.0,2.3333333333333335,3.0,1.75,2.0,3.3333333333333335,2.75,2.527777777777778,2.25,2.75,1.5,3.5,-0.8256900368784452,1.6,-0.7372506142733491,-1.7804638702671929,0.18176720458725157,-1.8680501090865906,-0.7570311131611221,-2.452819880768759,-1.1948848889041734
328,5.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,1.0,2.0,3.25,2.0,3.5,2.75,3.75,3.0,3.0416666666666665,3.5,3.5,3.75,2.25,1.6409750189346148,1.0,0.49070403728411816,0.012364877556961243,0.051074565770567674,0.605916958325483,0.015422685664485123,,0.3031507146459934
